edfa_key,device_name,logical_name,pn,time_start,time_end,actual_gain_mean,actual_gain_min,actual_gain_max,actual_gain_std,actual_gain_tilt_mean,actual_gain_tilt_min,actual_gain_tilt_max,actual_gain_tilt_std,attenuation_mean,attenuation_min,attenuation_max,attenuation_std,inputTPM_avg_mean,inputTPM_avg_min,inputTPM_avg_max,inputTPM_avg_std,inputTPM_max_mean,inputTPM_max_min,inputTPM_max_max,inputTPM_max_std,inputTPM_min_mean,inputTPM_min_min,inputTPM_min_max,inputTPM_min_std,outputTPM_avg_mean,outputTPM_avg_min,outputTPM_avg_max,outputTPM_avg_std,outputTPM_max_mean,outputTPM_max_min,outputTPM_max_max,outputTPM_max_std,outputTPM_min_mean,outputTPM_min_min,outputTPM_min_max,outputTPM_min_std,gain_tilt_abs_max,gain_tilt_status,attenuation_status,edfa_status,gain_tilt_risk_score,attenuation_risk_score,edfa_risk_score,recommended_check
13|/D1/OA-W/EGR_EDFA|EDFA2,13,/D1/OA-W/EGR_EDFA,EDFA2,2000-01-01 00:00:00,2000-01-15 07:00:00,18.95813953488372,18.9,19.0,0.04940489294607691,0.0,0.0,0.0,0.0,0.008604651162790697,0.0,0.04,0.016460061440300964,-5.855813953488371,-6.3,-5.4,0.31386043625957394,-5.832848837209302,-6.2,-5.4,0.3143729384507037,-6.24389534883721,-6.7,-5.8,0.31404062908005564,11.907848837209302,11.5,12.3,0.31134434425302987,12.340697674418605,11.9,12.8,0.3126592075293527,11.886627906976743,11.5,12.3,0.31045198110448524,0.0,Normal,Normal,Normal,16.50485436893204,30.097087378640776,30.1,EDFA telemetry is within the normal dataset distribution.
5|/TO_EAST_LA|EDFA2,5,/TO_EAST_LA,EDFA2,2000-01-01 00:00:00,2000-01-15 07:00:00,17.7,17.7,17.7,0.0,0.0,0.0,0.0,0.0,0.007267441860465116,0.0,0.1,0.025997947628618685,-2.4293604651162792,-4.8,-0.3,1.942492057011295,-2.418313953488372,-4.8,-0.3,1.9424328934253323,-2.534593023255814,-4.9,-0.4,1.9493426738585775,14.196511627906977,11.8,16.3,1.9431841066063744,14.304069767441861,11.9,16.4,1.9404804658297932,14.188372093023256,11.8,16.3,1.9413060197478724,0.0,Normal,Normal,Normal,16.50485436893204,29.126213592233007,29.13,EDFA telemetry is within the normal dataset distribution.
11|/TO_WEST_LA|EDFA2,11,/TO_WEST_LA,EDFA2,2000-01-01 00:00:00,2000-01-15 07:00:00,21.169767441860465,20.4,21.8,0.6502871789807867,0.0,0.0,0.0,0.0,0.0067151162790697674,0.0,0.11,0.02637407958657359,-7.739244186046512,-8.1,-7.3,0.2683509922995248,-7.704941860465116,-8.1,-7.3,0.2714908566410237,-8.174709302325581,-8.5,-7.7,0.26840404537752843,12.167151162790697,11.7,12.6,0.3840053151187665,12.597965116279068,12.2,13.1,0.38152897700647986,12.142441860465116,11.7,12.6,0.3673256466961233,0.0,Normal,Normal,Normal,16.50485436893204,28.155339805825243,28.16,EDFA telemetry is within the normal dataset distribution.
7|/TO_EAST_LA|EDFA3,7,/TO_EAST_LA,EDFA3,2000-01-01 00:00:00,2000-01-15 07:00:00,28.770930232558143,28.7,28.8,0.04547457321707345,0.0,0.0,0.0,0.0,0.0031976744186046516,0.0,0.1,0.01761944312164863,-12.790406976744187,-15.3,-10.6,2.0226114971218205,-12.786627906976745,-15.3,-10.6,2.0233177790213945,-12.897093023255815,-15.4,-10.7,2.0325321301583723,13.653343023255815,11.3,15.7,1.8699742405759627,13.894912790697676,11.6,15.9,1.8571299822031928,13.64186046511628,11.3,15.7,1.8715432347660574,0.0,Normal,Normal,Normal,16.50485436893204,27.184466019417474,27.18,EDFA telemetry is within the normal dataset distribution.
6|/TO_WEST_LA|EDFA3,6,/TO_WEST_LA,EDFA3,2000-01-01 00:00:00,2000-01-15 07:00:00,27.45581395348837,27.4,27.5,0.04973316827135415,0.0,0.0,0.0,0.0,0.003052325581395349,0.0,0.07,0.014315790598675176,-14.284011627906976,-15.0,-13.4,0.6313991681063506,-14.192151162790699,-14.9,-13.3,0.6375719433241199,-15.125872093023256,-15.9,-14.2,0.6276889407442466,10.475,9.8,11.4,0.5810541340576945,11.340116279069768,10.6,12.2,0.6076441996104479,10.392441860465116,9.7,11.3,0.5797867026041996,0.0,Normal,Normal,Normal,16.50485436893204,26.21359223300971,26.21,EDFA telemetry is within the normal dataset distribution.
3|/D1/OA-W/EGR_EDFA|EDFA2,3,/D1/OA-W/EGR_EDFA,EDFA2,2000-01-01 00:00:00,2000-01-15 07:00:00,18.98575581395349,18.9,19.0,0.035001186501009224,0.0,0.0,0.0,0.0,0.0027906976744186047,0.0,0.08,0.014700204301604654,-6.380523255813954,-6.8,-6.0,0.10357326970852578,-6.375872093023256,-6.8,-6.0,0.10566654150884378,-6.475872093023256,-6.9,-6.1,0.10972717786835465,12.188662790697673,11.8,12.6,0.09727759089404375,12.290988372093024,11.9,12.6,0.0963179857728976,12.182267441860464,11.7,12.5,0.10046294292868198,0.0,Normal,Normal,Normal,16.50485436893204,25.24271844660194,25.24,EDFA telemetry is within the normal dataset distribution.
9|/TO_WEST_LA|EDFA2,9,/TO_WEST_LA,EDFA2,2000-01-01 00:00:00,2000-01-15 07:00:00,17.35610465116279,17.3,17.4,0.049698221441568574,0.0,0.0,0.0,0.0,0.0016279069767441861,0.0,0.04,0.007915068865146377,-3.961627906976744,-4.7,-3.6,0.2469256351746278,-3.8886627906976745,-4.6,-3.5,0.24331160888785078,-4.544186046511628,-5.3,-4.2,0.2477206416635306,11.543313953488372,10.8,11.9,0.24234412857761983,12.200581395348838,11.4,12.6,0.24625405663841066,11.483720930232558,10.7,11.8,0.2411635860692449,0.0,Normal,Normal,Normal,16.50485436893204,24.271844660194176,24.27,EDFA telemetry is within the normal dataset distribution.
11|/TO_EAST_LA|EDFA2,11,/TO_EAST_LA,EDFA2,2000-01-01 00:00:00,2000-01-15 07:00:00,23.96279069767442,23.9,24.0,0.048406711405887363,0.0,0.0,0.0,0.0,0.0011627906976744186,0.0,0.08,0.009588453290503621,-8.530523255813954,-10.9,-6.5,1.835453809689647,-8.514825581395348,-10.8,-6.5,1.8345361815890755,-8.904360465116278,-11.2,-6.9,1.8711897801402295,13.864534883720928,11.6,15.8,1.8540848650550503,14.20436046511628,11.9,16.1,1.7959977040820543,13.84186046511628,11.6,15.8,1.8601053367632605,0.0,Normal,Normal,Normal,16.50485436893204,23.300970873786408,23.3,EDFA telemetry is within the normal dataset distribution.
12|/TO_EAST_LA|EDFA2,12,/TO_EAST_LA,EDFA2,2000-01-01 00:00:00,2000-01-15 07:00:00,23.144767441860466,22.9,23.3,0.1547176624968168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.620058139534884,-8.9,-4.6,1.8435227391883178,-6.597965116279069,-8.9,-4.6,1.839467358243925,-7.007848837209302,-9.3,-5.0,1.8908316526331024,13.845930232558139,11.4,16.0,2.0009722872253057,14.238953488372092,11.8,16.3,1.9577594911621787,13.823255813953487,11.4,16.0,2.0058616387877466,0.0,Normal,Normal,Normal,16.50485436893204,10.679611650485436,16.5,EDFA telemetry is within the normal dataset distribution.
12|/TO_WEST_LA|EDFA2,12,/TO_WEST_LA,EDFA2,2000-01-01 00:00:00,2000-01-15 07:00:00,23.450581395348838,23.4,23.5,0.050069448006777456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.730232558139534,-10.1,-9.3,0.29239925077251033,-9.69825581395349,-10.1,-9.2,0.2935603974707495,-10.148546511627906,-10.6,-9.7,0.2920684913873202,11.315116279069768,10.9,11.7,0.28119588095488784,11.75436046511628,11.4,12.2,0.28993544723547426,11.279651162790698,10.9,11.7,0.28303621490735414,0.0,Normal,Normal,Normal,16.50485436893204,10.679611650485436,16.5,EDFA telemetry is within the normal dataset distribution.
14|/TO_WEST_LA|EDFA3,14,/TO_WEST_LA,EDFA3,2000-01-01 00:00:00,2000-01-15 07:00:00,21.95174418604651,21.9,22.0,0.05004235781244509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.28110465116279,-9.5,-9.0,0.14435116955962446,-9.275290697674418,-9.5,-9.0,0.14326442890542793,-9.51656976744186,-9.7,-9.3,0.13782517685413123,11.445639534883721,11.2,11.7,0.17673306206094835,11.702906976744186,11.4,11.9,0.10713731990121045,11.440116279069768,11.2,11.7,0.18171835566001873,0.0,Normal,Normal,Normal,16.50485436893204,10.679611650485436,16.5,EDFA telemetry is within the normal dataset distribution.
17|/TO_EAST_LA|EDFA3,17,/TO_EAST_LA,EDFA3,2000-01-01 00:00:00,2000-01-15 07:00:00,21.968115942028984,21.9,22.0,0.0466703980404334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.290406976744186,-9.0,-4.0,2.2051743701991575,-6.251162790697674,-8.9,-4.0,2.1930446206394913,-6.847383720930233,-9.6,-4.4,2.3270983479719214,13.863953488372092,11.2,16.2,2.2833233817111473,14.462790697674418,11.9,16.7,2.136496492435046,13.830523255813953,11.1,16.2,2.2989093026835334,0.0,Normal,Normal,Normal,16.50485436893204,10.679611650485436,16.5,EDFA telemetry is within the normal dataset distribution.
4|/TO_EAST_LA|EDFA3,4,/TO_EAST_LA,EDFA3,2000-01-01 00:00:00,2000-01-15 07:00:00,26.974127906976744,24.9,28.8,1.9075114207592019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.631976744186046,-12.0,-11.3,0.09271190861946561,-11.622093023255815,-12.0,-11.3,0.09245742891242237,-11.731395348837209,-12.1,-11.4,0.09291097705655611,14.23517441860465,11.9,16.3,1.9193539285439665,14.349127906976745,12.0,16.4,1.912746669145393,14.234011627906977,11.9,16.3,1.918250587813979,0.0,Normal,Normal,Normal,16.50485436893204,10.679611650485436,16.5,EDFA telemetry is within the normal dataset distribution.
4|/TO_WEST_LA|EDFA3,4,/TO_WEST_LA,EDFA3,2000-01-01 00:00:00,2000-01-15 07:00:00,21.95174418604651,21.9,22.0,0.050042357812445794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.351453488372094,-9.9,-8.6,0.43984914342008835,-9.269186046511628,-9.8,-8.5,0.4437232218932154,-10.287790697674419,-10.9,-9.5,0.4032257718948662,10.582848837209303,10.1,11.3,0.3934922811618025,11.584593023255813,11.0,12.3,0.4473059721497776,10.484302325581394,10.0,11.2,0.3885955595678649,0.0,Normal,Normal,Normal,16.50485436893204,10.679611650485436,16.5,EDFA telemetry is within the normal dataset distribution.
6|/TO_EAST_LA|EDFA3,6,/TO_EAST_LA,EDFA3,2000-01-01 00:00:00,2000-01-15 07:00:00,24.379941860465113,24.3,24.4,0.040101868725103657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.230523255813955,-10.7,-6.1,2.0025854322479613,-8.223546511627907,-10.7,-6.1,2.001121604783338,-8.338662790697674,-10.8,-6.2,2.006415210455089,14.143023255813953,11.7,16.3,1.9768656581470976,14.263953488372094,11.8,16.4,1.9595568482598633,14.133720930232558,11.7,16.3,1.974907339752984,0.0,Normal,Normal,Normal,16.50485436893204,10.679611650485436,16.5,EDFA telemetry is within the normal dataset distribution.
8|/TO_EAST_LA|EDFA2,8,/TO_EAST_LA,EDFA2,2000-01-01 00:00:00,2000-01-15 07:00:00,16.70523255813953,16.7,16.8,0.022300714166343875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5604651162790697,-3.7,0.3,1.7367258542029973,-1.4584302325581395,-3.7,0.5,1.8243857965016372,-1.7174418604651165,-4.0,0.3,1.832835707668262,13.818023255813953,11.6,15.8,1.8284504550337137,14.092151162790698,11.8,16.1,1.8007196554085696,13.804069767441861,11.6,15.8,1.8262695191658755,0.0,Normal,Normal,Normal,16.50485436893204,10.679611650485436,16.5,EDFA telemetry is within the normal dataset distribution.
9|/TO_EAST_LA|EDFA2,9,/TO_EAST_LA,EDFA2,2000-01-01 00:00:00,2000-01-15 07:00:00,17.54767441860465,17.4,17.8,0.15740367534248179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3526162790697676,-4.7,-0.2,1.9779083434302986,-2.343313953488372,-4.7,-0.2,1.9732649108607978,-2.6270348837209303,-5.0,-0.5,1.9959277606170363,13.981395348837207,11.8,15.9,1.7964988059727975,14.19593023255814,12.1,16.1,1.761157105656236,13.975872093023256,11.8,15.8,1.801529750328328,0.0,Normal,Normal,Normal,16.50485436893204,10.679611650485436,16.5,EDFA telemetry is within the normal dataset distribution.
42|/TO_EAST_LA|EDFA3,42,/TO_EAST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,21.96073619631902,21.9,22.0,0.048984228782265354,-1.0,-1.0,-1.0,0.0,8.749386503067486,8.65,8.75,0.00783260449987932,-4.233128834355829,-4.3,-4.2,0.047212698025062554,-4.206748466257669,-4.3,-4.2,0.02516325548583599,-4.388343558282209,-4.4,-4.3,0.032188944572517066,16.4,16.4,16.4,0.0,16.6,16.6,16.6,0.0,16.4,16.4,16.4,0.0,1.0,Normal,Warning,Warning,40.77669902912621,98.05825242718447,98.06,EDFA tilt or attenuation is above dataset P90. Check amplifier gain profile and optical section behavior.
16|/TO_WEST_LA|EDFA3,16,/TO_WEST_LA,EDFA3,2000-01-01 00:00:00,2000-01-15 07:00:00,21.962209302325583,21.9,22.0,0.04855704859861636,0.0,0.0,0.0,0.0,8.662383720930231,8.59,8.69,0.0447749587982551,-9.141279069767442,-9.7,-8.6,0.47144043649045925,-9.132848837209302,-9.7,-8.6,0.47330735130917345,-9.334302325581396,-9.9,-8.7,0.47175385363579675,11.759593023255814,11.2,12.3,0.4595229590804199,11.97063953488372,11.4,12.5,0.467090302549349,11.75610465116279,11.2,12.3,0.45805769504503074,0.0,Normal,Warning,Warning,16.50485436893204,97.0873786407767,97.09,EDFA tilt or attenuation is above dataset P90. Check amplifier gain profile and optical section behavior.
43|/TO_WEST_LA|EDFA3,43,/TO_WEST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,22.0,22.0,22.0,0.0,-1.2,-1.2,-1.2,0.0,8.586319018404907,8.49,8.59,0.018887485412393167,-4.9822085889570555,-5.0,-4.9,0.03836189821185075,-4.965644171779141,-5.0,-4.9,0.047635923909233616,-5.294478527607362,-5.3,-5.2,0.022910275182323418,15.360736196319019,15.3,15.4,0.04898422878226437,15.699386503067485,15.6,15.8,0.030422807630390625,15.360122699386505,15.3,15.4,0.0491154815810656,1.2,Normal,Warning,Warning,56.79611650485437,96.11650485436894,96.12,EDFA tilt or attenuation is above dataset P90. Check amplifier gain profile and optical section behavior.
39|/D2/OA-W/EGR_EDFA|EDFA2,39,/D2/OA-W/EGR_EDFA,EDFA2,2000-01-08 13:00:00,2000-01-15 07:00:00,19.0,19.0,19.0,0.0,-1.0,-1.0,-1.0,0.0,8.411656441717792,8.4,8.5,0.03218894457251744,-2.9546012269938653,-3.1,-2.7,0.12080105775216028,-2.9546012269938653,-3.1,-2.7,0.12080105775216028,-3.0552147239263805,-3.3,-2.8,0.12179388287317446,15.177300613496934,15.0,15.4,0.07560506016847067,15.233128834355828,15.2,15.4,0.07458131259329703,15.174846625766872,14.8,15.3,0.0772550356201317,1.0,Normal,Warning,Warning,40.77669902912621,95.14563106796116,95.15,EDFA tilt or attenuation is above dataset P90. Check amplifier gain profile and optical section behavior.
25|/TO_EAST_LA|EDFA3,25,/TO_EAST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,22.0,22.0,22.0,0.0,-1.2,-1.2,-1.2,0.0,8.15,8.15,8.15,0.0,-3.4828220858895707,-3.5,-3.4,0.037835074237217936,-3.4582822085889573,-3.5,-3.4,0.04946123425327651,-3.6490797546012272,-3.7,-3.6,0.050145588237575846,16.999386503067484,16.9,17.1,0.01755742787251253,17.194478527607362,17.1,17.2,0.02291027518232398,16.996932515337424,16.9,17.0,0.017296659505632098,1.2,Normal,Warning,Warning,56.79611650485437,94.1747572815534,94.17,EDFA tilt or attenuation is above dataset P90. Check amplifier gain profile and optical section behavior.
34|/TO_EAST_LA|EDFA2,34,/TO_EAST_LA,EDFA2,2000-01-08 13:00:00,2000-01-15 07:00:00,14.992024539877299,14.9,15.0,0.02717477745777457,-1.6,-1.6,-1.6,0.0,0.0,0.0,0.0,0.0,2.6773006134969326,2.5,2.8,0.059109245476962974,2.9773006134969324,2.8,3.1,0.0631484763185122,2.6447852760736197,2.5,2.7,0.05999318298015189,16.53865030674847,16.4,16.6,0.08113785964902216,16.87361963190184,16.6,16.9,0.04821277539174338,16.51717791411043,16.1,16.6,0.10339609326176376,1.6,Warning,Normal,Warning,93.68932038834951,10.679611650485436,93.69,EDFA tilt or attenuation is above dataset P90. Check amplifier gain profile and optical section behavior.
36|/TO_EAST_LA|EDFA3,36,/TO_EAST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,21.990184049079755,21.9,22.0,0.029844709038251385,-1.6,-1.6,-1.6,0.0,0.8520245398773005,0.76,0.86,0.027174777457774583,-3.7092024539877304,-4.2,-3.5,0.14648550088404488,-3.6914110429447855,-4.2,-3.5,0.14840667059570037,-4.074233128834356,-4.7,-3.9,0.22841076196111265,16.908588957055215,16.3,17.1,0.22700377247263356,17.254601226993866,16.7,17.4,0.14538261736048091,16.87116564417178,16.3,17.1,0.23113352625817374,1.6,Warning,Normal,Warning,93.68932038834951,47.57281553398058,93.69,EDFA tilt or attenuation is above dataset P90. Check amplifier gain profile and optical section behavior.
37|/TO_EAST_LA|EDFA2,37,/TO_EAST_LA,EDFA2,2000-01-08 13:00:00,2000-01-15 07:00:00,14.998765432098766,14.9,15.0,0.011076550806205267,-1.5999999999999999,-1.6,-1.6,0.0,0.0006172839506172839,0.0,0.1,0.00785674201318386,3.0246913580246915,2.5,3.2,0.22569746374792019,3.3814814814814813,2.8,3.6,0.14795593696186582,3.0,2.4,3.2,0.23617027229422444,16.726543209876542,16.1,16.9,0.23240391319134415,17.09135802469136,16.6,17.3,0.14333865633890325,16.714814814814815,16.1,16.9,0.23010184680567136,1.6,Warning,Normal,Warning,93.68932038834951,22.330097087378643,93.69,EDFA tilt or attenuation is above dataset P90. Check amplifier gain profile and optical section behavior.
38|/TO_EAST_LA|EDFA3,38,/TO_EAST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,25.7760736196319,25.7,25.8,0.04279488233540856,-1.6,-1.6,-1.6,0.0,1.4975460122699387,1.4,1.6,0.055500995703890846,-7.539263803680982,-8.1,-7.4,0.14800549823874548,-7.526993865030676,-8.1,-7.3,0.14951004330328246,-7.890184049079754,-8.5,-7.7,0.23418224514580094,16.704907975460124,16.1,16.9,0.22846878409614269,17.044171779141106,16.5,17.2,0.15834723506581588,16.68588957055215,16.1,16.9,0.23409328641036978,1.6,Warning,Normal,Warning,93.68932038834951,53.398058252427184,93.69,EDFA tilt or attenuation is above dataset P90. Check amplifier gain profile and optical section behavior.
35|/TO_EAST_LA|EDFA2,35,/TO_EAST_LA,EDFA2,2000-01-08 13:00:00,2000-01-15 07:00:00,18.38957055214724,18.3,18.4,0.030658406561709775,0.0,0.0,0.0,0.0,6.69,6.69,6.69,0.0,0.22085889570552147,0.1,0.3,0.06615916808900936,0.44110429447852767,0.4,0.5,0.0493539263197165,0.19693251533742331,0.1,0.3,0.06228500095234828,17.139263803680983,17.0,17.2,0.05925002768357675,17.44478527607362,17.3,17.6,0.06201689757103929,17.120858895705524,17.0,17.2,0.06426602478746386,0.0,Normal,Warning,Warning,16.50485436893204,93.20388349514563,93.2,EDFA tilt or attenuation is above dataset P90. Check amplifier gain profile and optical section behavior.
16|/TO_EAST_LA|EDFA2,16,/TO_EAST_LA,EDFA2,2000-01-01 00:00:00,2000-01-15 07:00:00,14.987209302325583,14.9,15.0,0.03344727063923835,0.0,0.0,0.0,0.0,5.7446511627906975,5.69,5.79,0.04985571425164746,0.43633720930232556,-1.9,2.5,1.9173412903204528,0.6779069767441861,-1.9,2.9,2.1192798800489623,0.09302325581395349,-2.6,2.4,2.251545148627694,13.783430232558139,11.1,16.1,2.276867799128918,14.365988372093023,11.7,16.6,2.155075414151611,13.766279069767442,11.0,16.1,2.285605123164514,0.0,Normal,Warning,Warning,16.50485436893204,91.2621359223301,91.26,EDFA tilt or attenuation is above dataset P90. Check amplifier gain profile and optical section behavior.
41|/TO_WEST_LA|EDFA3,41,/TO_WEST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,21.93558282208589,21.9,22.0,0.04802389013902784,-1.2,-1.2,-1.2,0.0,5.477791411042944,5.46,5.56,0.03836189821185077,-4.4963190184049076,-4.5,-4.4,0.018887485412393015,-4.495705521472392,-4.5,-4.4,0.02033574136176418,-4.829447852760737,-4.9,-4.8,0.045721264115009715,15.721472392638036,15.7,15.8,0.041189611671781035,16.05521472392638,16.0,16.1,0.049880566285668386,15.704294478527606,15.7,15.8,0.0203357413617645,1.2,Normal,Warning,Warning,56.79611650485437,90.29126213592234,90.29,EDFA tilt or attenuation is above dataset P90. Check amplifier gain profile and optical section behavior.
19|/D1/OA-W/EGR_EDFA|EDFA2,19,/D1/OA-W/EGR_EDFA,EDFA2,2000-01-08 13:00:00,2000-01-15 07:00:00,18.904907975460123,18.9,19.0,0.021670031025391404,-1.5,-1.5,-1.5,0.0,1.5293251533742331,1.36,1.66,0.0803781866050782,-1.6,-1.6,-1.6,0.0,-1.6,-1.6,-1.6,0.0,-1.6999999999999997,-1.7,-1.7,0.0,16.3,16.3,16.3,0.0,16.4,16.4,16.4,0.0,16.3,16.3,16.3,0.0,1.5,Warning,Normal,Warning,89.32038834951457,54.36893203883495,89.32,EDFA tilt or attenuation is above dataset P90. Check amplifier gain profile and optical section behavior.
28|/TO_WEST_LA|EDFA2,28,/TO_WEST_LA,EDFA2,2000-01-08 13:00:00,2000-01-15 07:00:00,15.0,15.0,15.0,0.0,-1.5,-1.5,-1.5,0.0,0.0,0.0,0.0,0.0,1.5822085889570554,1.4,1.8,0.10768050902804967,1.838036809815951,1.7,2.1,0.11396804238933024,1.5558282208588956,1.4,1.8,0.11920423365855684,15.487730061349692,15.3,15.7,0.10586096526709218,15.754601226993865,15.6,16.0,0.11821849095392645,15.467484662576686,15.3,15.7,0.11215258322395223,1.5,Warning,Normal,Warning,89.32038834951457,10.679611650485436,89.32,EDFA tilt or attenuation is above dataset P90. Check amplifier gain profile and optical section behavior.
51|/TO_WEST_LA|EDFA3,51,/TO_WEST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,25.28588957055215,25.2,25.3,0.034920192279350136,-1.5,-1.5,-1.5,0.0,0.00030674846625766873,0.0,0.05,0.003916302249939788,-8.3,-8.3,-8.3,0.0,-8.3,-8.3,-8.3,0.0,-8.4,-8.4,-8.4,0.0,15.599999999999998,15.6,15.6,0.0,15.7,15.7,15.7,0.0,15.599999999999998,15.6,15.6,0.0,1.5,Warning,Normal,Warning,89.32038834951457,21.35922330097087,89.32,EDFA tilt or attenuation is above dataset P90. Check amplifier gain profile and optical section behavior.
52|/TO_WEST_LA|EDFA3,52,/TO_WEST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,21.958282208588955,21.9,22.0,0.04946123425327693,-1.5,-1.5,-1.5,0.0,0.0,0.0,0.0,0.0,-4.8,-4.8,-4.8,0.0,-4.8,-4.8,-4.8,0.0,-5.0,-5.0,-5.0,0.0,15.696319018404909,15.6,15.7,0.018887485412393056,15.769325153374234,15.7,15.8,0.04625651551511243,15.696319018404909,15.6,15.7,0.018887485412393056,1.5,Warning,Normal,Warning,89.32038834951457,10.679611650485436,89.32,EDFA tilt or attenuation is above dataset P90. Check amplifier gain profile and optical section behavior.
53|/TO_WEST_LA|EDFA3,53,/TO_WEST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,22.0,22.0,22.0,0.0,-1.5,-1.5,-1.5,0.0,1.6319018404907975,1.5,1.7,0.052944790103095225,-5.5,-5.5,-5.5,0.0,-5.5,-5.5,-5.5,0.0,-5.5,-5.5,-5.5,0.0,15.7,15.7,15.7,0.0,15.8,15.8,15.8,0.0,15.7,15.7,15.7,0.0,1.5,Warning,Normal,Warning,89.32038834951457,55.33980582524271,89.32,EDFA tilt or attenuation is above dataset P90. Check amplifier gain profile and optical section behavior.
