channel_key,device_name,logical_name,online_channel_num,center_frequency,record_count,time_start,time_end,power_mean,power_median,power_min,power_max,power_std,power_range,power_last,power_drift_status,low_power_status,power_status,drift_risk_score,low_power_risk_score,power_risk_score,recommended_check
19|/D2/OA-W/IGR_OCM|11|193200,19,/D2/OA-W/IGR_OCM,11,193200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.936319018404908,4.93,4.72,5.22,0.1087014092110249,0.5,4.9,Normal,Normal,Normal,54.376854599406535,11.535608308605338,54.38,OCH power behavior is within the normal dataset distribution.
29|/TO_EAST_OCM|11|196100,29,/TO_EAST_OCM,11,196100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.948220858895706,4.96,4.67,5.17,0.09833126328893899,0.5,4.76,Normal,Normal,Normal,54.376854599406535,13.056379821958453,54.38,OCH power behavior is within the normal dataset distribution.
25|/TO_WEST_OCM|11|192600,25,/TO_WEST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.346232187601227,4.332131515,4.128595405,4.628108186,0.10909015043823196,0.49951278099999996,4.325079459,Normal,Normal,Normal,54.22848664688428,32.7893175074184,54.23,OCH power behavior is within the normal dataset distribution.
31|/TO_WEST_OCM|11|192000,31,/TO_WEST_OCM,11,192000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.700946578680982,3.714603946,3.451036083,3.907991376,0.1121834638182661,0.45695529300000004,3.781383966,Normal,Normal,Normal,51.632047477744806,54.154302670623146,54.15,OCH power behavior is within the normal dataset distribution.
48|/TO_WEST_OCM|11|192500,48,/TO_WEST_OCM,11,192500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.569396345,3.566822363,3.4525561,3.691692872,0.050582752202692,0.23913677200000016,3.4925561,Normal,Normal,Normal,24.10979228486647,54.08011869436202,54.08,OCH power behavior is within the normal dataset distribution.
20|/TO_WEST_OCM|11|192200,20,/TO_WEST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.440552170631902,4.425862497,4.23356971,4.723572033,0.10139859566560892,0.4900023229999997,4.626955471,Normal,Normal,Normal,54.00593471810089,28.709198813056382,54.01,OCH power behavior is within the normal dataset distribution.
31|/TO_EAST_OCM|11|193300,31,/TO_EAST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.5794797274417176,3.582242244,3.455469677,3.707570105,0.041203195292768544,0.2521004279999999,3.455469677,Normal,Normal,Normal,26.63204747774481,54.00593471810089,54.01,OCH power behavior is within the normal dataset distribution.
35|/TO_WEST_OCM|11|192200,35,/TO_WEST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.762419809527607,4.74553577,4.519483248,5.009018911,0.09978603503195771,0.48953566299999984,4.880146361,Normal,Normal,Normal,53.93175074183977,17.321958456973295,53.93,OCH power behavior is within the normal dataset distribution.
51|/TO_WEST_OCM|11|193800,51,/TO_WEST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.5407367316073617,3.536989041,3.45703648,3.664959409,0.03841737447624305,0.20792292899999998,3.544959409,Normal,Normal,Normal,19.13946587537092,53.93175074183976,53.93,OCH power behavior is within the normal dataset distribution.
22|/TO_WEST_OCM|11|193300,22,/TO_WEST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.94420723792638,3.948949957,3.731424274,4.218949957,0.09743884129984957,0.4875256830000003,3.901424274,Normal,Normal,Normal,53.85756676557863,45.32640949554896,53.86,OCH power behavior is within the normal dataset distribution.
21|/TO_WEST_OCM|11|192600,21,/TO_WEST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.012112019674847,4.000605422,3.769666207,4.256476925,0.11013691285754809,0.4868107180000001,4.057446074,Normal,Normal,Normal,53.7833827893175,43.76854599406528,53.78,OCH power behavior is within the normal dataset distribution.
21|/TO_WEST_OCM|11|192200,21,/TO_WEST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.593597211484663,5.580674515,5.380253779,5.866771908,0.09607496167857825,0.48651812899999936,5.772325132,Normal,Normal,Normal,53.70919881305638,2.2255192878338326,53.71,OCH power behavior is within the normal dataset distribution.
31|/TO_WEST_OCM|11|192600,31,/TO_WEST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.625875428809816,3.628184639,3.471383966,3.774781719,0.057584768182121514,0.30339775300000005,3.581383966,Normal,Normal,Normal,35.682492581602375,53.70919881305638,53.71,OCH power behavior is within the normal dataset distribution.
45|/TO_WEST_OCM|11|192300,45,/TO_WEST_OCM,11,192300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.6292953152453986,3.627491565,3.47165487,3.79207854,0.05650014512740001,0.3204236699999998,3.576713655,Normal,Normal,Normal,37.98219584569733,53.63501483679525,53.64,OCH power behavior is within the normal dataset distribution.
41|/TO_EAST_OCM|11|194400,41,/TO_EAST_OCM,11,194400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.5845241739815954,3.585452099,3.477011577,3.662574046,0.030804852048209368,0.18556246900000017,3.596832087,Normal,Normal,Normal,15.875370919881307,53.560830860534125,53.56,OCH power behavior is within the normal dataset distribution.
19|/D2/OA-W/IGR_OCM|11|193300,19,/D2/OA-W/IGR_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.823251533742332,4.82,4.6,5.08,0.094528612400944,0.4800000000000004,4.81,Normal,Normal,Normal,53.44955489614244,14.502967359050444,53.45,OCH power behavior is within the normal dataset distribution.
46|/TO_EAST_OCM|11|193100,46,/TO_EAST_OCM,11,193100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7964417177914114,3.79,3.55,4.03,0.09088509216190466,0.4800000000000004,3.94,Normal,Normal,Normal,53.44955489614244,51.07566765578635,53.45,OCH power behavior is within the normal dataset distribution.
46|/TO_WEST_OCM|11|192500,46,/TO_WEST_OCM,11,192500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7162576687116564,3.72,3.48,3.88,0.07364484249850982,0.3999999999999999,3.6,Normal,Normal,Normal,46.36498516320475,53.44955489614242,53.45,OCH power behavior is within the normal dataset distribution.
36|/TO_WEST_OCM|11|194400,36,/TO_WEST_OCM,11,194400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.540845799098159,3.542242244,3.484494739,3.608358706,0.02821615943468226,0.12386396700000013,3.508358706,Normal,Normal,Normal,5.118694362017804,53.26409495548962,53.26,OCH power behavior is within the normal dataset distribution.
46|/TO_WEST_OCM|11|192400,46,/TO_WEST_OCM,11,192400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.690122699386503,3.69,3.49,3.85,0.07676312555205263,0.3599999999999999,3.73,Normal,Normal,Normal,43.137982195845694,53.15281899109792,53.15,OCH power behavior is within the normal dataset distribution.
23|/TO_WEST_OCM|11|192600,23,/TO_WEST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.022812177576688,4.008594295,3.80992067,4.287446074,0.10924508521674019,0.4775254040000001,4.001142296,Normal,Normal,Normal,53.04154302670623,42.35905044510386,53.04,OCH power behavior is within the normal dataset distribution.
30|/TO_EAST_OCM|11|193500,30,/TO_EAST_OCM,11,193500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.618556110766871,3.616939058,3.501834909,3.742860493,0.04790840868145464,0.24102558399999996,3.648108186,Normal,Normal,Normal,24.92581602373887,53.04154302670623,53.04,OCH power behavior is within the normal dataset distribution.
49|/TO_WEST_OCM|11|193500,49,/TO_WEST_OCM,11,193500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.5994828321779138,3.601834909,3.502860493,3.689264091,0.037166381087282964,0.18640359800000006,3.56890712,Normal,Normal,Normal,15.949554896142434,52.967359050445104,52.97,OCH power behavior is within the normal dataset distribution.
37|/TO_WEST_OCM|11|194400,37,/TO_WEST_OCM,11,194400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.5714071498834357,3.568334874,3.506242737,3.661222375,0.03459144415948855,0.15497963799999992,3.549192101,Normal,Normal,Normal,11.498516320474778,52.893175074183986,52.89,OCH power behavior is within the normal dataset distribution.
24|/TO_WEST_OCM|11|192500,24,/TO_WEST_OCM,11,192500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.3017177914110425,5.29,5.08,5.55,0.09418654390029489,0.46999999999999975,5.15,Normal,Normal,Normal,52.818991097922854,5.378338278931749,52.82,OCH power behavior is within the normal dataset distribution.
24|/TO_WEST_OCM|11|193200,24,/TO_WEST_OCM,11,193200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.584233128834356,5.58,5.37,5.84,0.09366934031719627,0.46999999999999975,5.6,Normal,Normal,Normal,52.818991097922854,2.2997032640949544,52.82,OCH power behavior is within the normal dataset distribution.
33|/TO_EAST_OCM|11|193200,33,/TO_EAST_OCM,11,193200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.133865030674847,4.15,3.92,4.39,0.08952084489565794,0.46999999999999975,4.05,Normal,Normal,Normal,52.818991097922854,39.502967359050444,52.82,OCH power behavior is within the normal dataset distribution.
46|/TO_WEST_OCM|11|193800,46,/TO_WEST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.680736196319019,3.69,3.51,3.85,0.06579577721269757,0.3400000000000003,3.69,Normal,Normal,Normal,41.54302670623146,52.74480712166172,52.74,OCH power behavior is within the normal dataset distribution.
22|/TO_EAST_OCM|11|192000,22,/TO_EAST_OCM,11,192000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.659992910472393,3.654355834,3.514472576,3.797744056,0.07108248001809844,0.2832714799999998,3.53784455,Normal,Normal,Normal,32.12166172106825,52.52225519287834,52.52,OCH power behavior is within the normal dataset distribution.
23|/TO_WEST_OCM|11|192200,23,/TO_WEST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.326583957386504,5.313021556,5.133042013,5.598694652,0.09819097370594498,0.465652639,5.55509799,Normal,Normal,Normal,52.52225519287834,4.599406528189909,52.52,OCH power behavior is within the normal dataset distribution.
44|/TO_EAST_OCM|11|192000,44,/TO_EAST_OCM,11,192000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.587447935355828,3.587673743,3.516724045,3.665822334,0.03259323202044655,0.14909828899999988,3.584968518,Normal,Normal,Normal,10.089020771513352,52.44807121661721,52.45,OCH power behavior is within the normal dataset distribution.
42|/TO_WEST_OCM|11|193200,42,/TO_WEST_OCM,11,193200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.6737161656871162,3.675533089,3.517098603,3.8177201,0.050817077213281894,0.30062149699999985,3.643246599,Normal,Normal,Normal,35.311572700296736,52.373887240356076,52.37,OCH power behavior is within the normal dataset distribution.
27|/TO_WEST_OCM|11|193200,27,/TO_WEST_OCM,11,193200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.177913270478528,4.161354496,3.97146993,4.43207854,0.10264966530163107,0.46060861,4.118207545,Normal,Normal,Normal,52.29970326409495,37.68545994065282,52.3,OCH power behavior is within the normal dataset distribution.
34|/TO_EAST_OCM|11|192000,34,/TO_EAST_OCM,11,192000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.719273097601227,3.713337181,3.517886586,3.931383966,0.06760188327141517,0.4134973799999999,3.589424101,Normal,Normal,Normal,48.367952522255194,52.29970326409495,52.3,OCH power behavior is within the normal dataset distribution.
46|/TO_EAST_OCM|11|192500,46,/TO_EAST_OCM,11,192500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.8732515337423314,3.88,3.61,4.07,0.08888113463110167,0.4600000000000004,3.85,Normal,Normal,Normal,52.22551928783383,49.0727002967359,52.23,OCH power behavior is within the normal dataset distribution.
47|/TO_WEST_OCM|11|192400,47,/TO_WEST_OCM,11,192400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.634934182785276,3.63288985,3.521692872,3.766822363,0.04995996948697538,0.24512949100000014,3.52806535,Normal,Normal,Normal,25.370919881305635,52.22551928783383,52.23,OCH power behavior is within the normal dataset distribution.
22|/TO_EAST_OCM|11|193300,22,/TO_EAST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.6504336453128836,3.654959409,3.523104169,3.764959409,0.058429078135853615,0.24185524000000003,3.61400993,Normal,Normal,Normal,25.0,52.1513353115727,52.15,OCH power behavior is within the normal dataset distribution.
26|/TO_WEST_OCM|11|193000,26,/TO_WEST_OCM,11,193000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7352284810613496,3.728919061,3.524854814,3.927312037,0.08476140281823952,0.4024572230000003,3.886461954,Normal,Normal,Normal,46.810089020771514,52.07715133531157,52.08,OCH power behavior is within the normal dataset distribution.
24|/TO_WEST_OCM|11|191500,24,/TO_WEST_OCM,11,191500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,6.370368098159508,6.37,6.14,6.6,0.09845654283917413,0.45999999999999996,6.54,Normal,Normal,Normal,52.040059347181014,0.0,52.04,OCH power behavior is within the normal dataset distribution.
24|/TO_WEST_OCM|11|193300,24,/TO_WEST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.454110429447852,5.45,5.2,5.66,0.09909921491479136,0.45999999999999996,5.4,Normal,Normal,Normal,52.040059347181014,3.783382789317502,52.04,OCH power behavior is within the normal dataset distribution.
46|/TO_EAST_OCM|11|194400,46,/TO_EAST_OCM,11,194400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.031717791411043,4.02,3.8,4.26,0.11314033180750264,0.45999999999999996,3.95,Normal,Normal,Normal,52.040059347181014,42.84124629080118,52.04,OCH power behavior is within the normal dataset distribution.
23|/TO_WEST_OCM|11|194400,23,/TO_WEST_OCM,11,194400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7461513268527606,3.744052208,3.527671419,3.934365119,0.07310512032997268,0.4066937000000004,3.835404631,Normal,Normal,Normal,47.18100890207715,52.002967359050444,52.0,OCH power behavior is within the normal dataset distribution.
48|/TO_WEST_OCM|11|192300,48,/TO_WEST_OCM,11,192300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.64439828002454,3.650136468,3.52807805,3.78537518,0.049492972691650663,0.25729713,3.582781939,Normal,Normal,Normal,27.373887240356083,51.92878338278932,51.93,OCH power behavior is within the normal dataset distribution.
30|/TO_WEST_OCM|11|191500,30,/TO_WEST_OCM,11,191500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.8223320742760736,3.831954168,3.579409417,4.038671515,0.07481054449766422,0.45926209799999995,3.918671515,Normal,Normal,Normal,51.85459940652819,50.0,51.85,OCH power behavior is within the normal dataset distribution.
22|/TO_WEST_OCM|11|193000,22,/TO_WEST_OCM,11,193000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.676573645165645,4.661312445,4.482894722,4.940598588,0.1037856326087973,0.4577038660000001,4.807257232,Normal,Normal,Normal,51.780415430267055,18.91691394658753,51.78,OCH power behavior is within the normal dataset distribution.
46|/TO_EAST_OCM|11|192400,46,/TO_EAST_OCM,11,192400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.768098159509203,3.78,3.53,3.98,0.09761698994020931,0.4500000000000002,3.72,Normal,Normal,Normal,51.18694362017804,51.780415430267055,51.78,OCH power behavior is within the normal dataset distribution.
46|/TO_WEST_OCM|11|192200,46,/TO_WEST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.713803680981595,3.72,3.53,3.87,0.07735766370900124,0.3400000000000003,3.68,Normal,Normal,Normal,41.54302670623146,51.780415430267055,51.78,OCH power behavior is within the normal dataset distribution.
46|/TO_WEST_OCM|11|193000,46,/TO_WEST_OCM,11,193000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.6995092024539877,3.7,3.53,3.9,0.073382169605611,0.3700000000000001,3.74,Normal,Normal,Normal,43.99109792284867,51.780415430267055,51.78,OCH power behavior is within the normal dataset distribution.
52|/TO_WEST_OCM|11|191400,52,/TO_WEST_OCM,11,191400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.6624495264539876,3.656059786,3.531142296,3.831834909,0.050900283731744114,0.30069261299999983,3.603769749,Normal,Normal,Normal,35.38575667655786,51.63204747774481,51.63,OCH power behavior is within the normal dataset distribution.
22|/TO_EAST_OCM|11|194400,22,/TO_EAST_OCM,11,194400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.702748023944785,3.706832087,3.532574046,3.828334874,0.05045600961054187,0.2957608279999997,3.541222375,Normal,Normal,Normal,33.976261127596445,51.55786350148368,51.56,OCH power behavior is within the normal dataset distribution.
25|/TO_WEST_OCM|11|193300,25,/TO_WEST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.358020449055215,4.360605422,4.112473413,4.56890712,0.09525054989425727,0.4564337070000004,4.379264091,Normal,Normal,Normal,51.55786350148368,33.23442136498517,51.56,OCH power behavior is within the normal dataset distribution.
22|/TO_EAST_OCM|11|192600,22,/TO_EAST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7202399285092027,3.743020608,3.537997857,3.842350004,0.07009732310066524,0.3043521469999999,3.554858381,Normal,Normal,Normal,35.90504451038576,51.48367952522255,51.48,OCH power behavior is within the normal dataset distribution.
25|/TO_WEST_OCM|11|193200,25,/TO_WEST_OCM,11,193200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.391552840638037,5.38146993,5.15509799,5.61146993,0.08615287662243695,0.45637194000000036,5.33057718,Normal,Normal,Normal,51.48367952522255,4.376854599406532,51.48,OCH power behavior is within the normal dataset distribution.
25|/TO_WEST_OCM|11|192200,25,/TO_WEST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.642825072245398,5.628914855,5.430674515,5.886042122,0.08507583905182699,0.45536760700000034,5.800620029,Normal,Normal,Normal,51.409495548961424,2.002967359050445,51.41,OCH power behavior is within the normal dataset distribution.
30|/TO_WEST_OCM|11|193200,30,/TO_WEST_OCM,11,193200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.6769285578527606,3.66438805,3.546042122,3.836713655,0.07026167280483414,0.29067153300000026,3.606713655,Normal,Normal,Normal,33.38278931750742,51.261127596439174,51.26,OCH power behavior is within the normal dataset distribution.
24|/TO_WEST_OCM|11|192600,24,/TO_WEST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.234601226993865,5.23,5.02,5.47,0.103918566163833,0.4500000000000002,5.17,Normal,Normal,Normal,51.18694362017804,5.823442136498514,51.19,OCH power behavior is within the normal dataset distribution.
36|/TO_WEST_OCM|11|192600,36,/TO_WEST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.656605967184049,3.657803311,3.547689791,3.771035127,0.04187297510402379,0.2233453360000004,3.611012579,Normal,Normal,Normal,21.439169139465875,51.18694362017804,51.19,OCH power behavior is within the normal dataset distribution.
46|/TO_EAST_OCM|11|192300,46,/TO_EAST_OCM,11,192300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.004110429447852,4.01,3.74,4.19,0.09270775841752424,0.4500000000000002,4.01,Normal,Normal,Normal,51.18694362017804,45.14094955489614,51.19,OCH power behavior is within the normal dataset distribution.
28|/TO_WEST_OCM|11|193200,28,/TO_WEST_OCM,11,193200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.458897974355828,4.453595326,4.244156725,4.69207854,0.09894293559686392,0.44792181499999995,4.376001064,Normal,Normal,Normal,50.96439169139466,28.338278931750736,50.96,OCH power behavior is within the normal dataset distribution.
48|/TO_WEST_OCM|11|192200,48,/TO_WEST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.664782794208589,3.661232437,3.550864066,3.766822363,0.044673927221259895,0.21595829700000024,3.62578636,Normal,Normal,Normal,20.326409495548962,50.96439169139466,50.96,OCH power behavior is within the normal dataset distribution.
30|/TO_EAST_OCM|11|193800,30,/TO_EAST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.6987137271595096,3.69768165,3.555005996,3.864355834,0.058564778680026436,0.30934983800000015,3.604472576,Normal,Normal,Normal,36.49851632047478,50.89020771513353,50.89,OCH power behavior is within the normal dataset distribution.
32|/TO_EAST_OCM|11|193800,32,/TO_EAST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7513236161288344,3.744843416,3.559666207,3.912860493,0.08074223903871523,0.35319428600000036,3.723769749,Normal,Normal,Normal,42.804154302670625,50.816023738872396,50.82,OCH power behavior is within the normal dataset distribution.
26|/TO_WEST_OCM|11|193200,26,/TO_WEST_OCM,11,193200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.977552026220859,3.963379897,3.767449151,4.208207545,0.09016519251965925,0.4407583939999995,3.940620029,Normal,Normal,Normal,50.74183976261127,43.916913946587535,50.74,OCH power behavior is within the normal dataset distribution.
27|/TO_EAST_OCM|11|193800,27,/TO_EAST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.666355793085889,3.66400993,3.560067891,3.778949957,0.0465000961094882,0.21888206599999993,3.697570105,Normal,Normal,Normal,20.845697329376854,50.74183976261127,50.74,OCH power behavior is within the normal dataset distribution.
32|/TO_WEST_OCM|11|192200,32,/TO_WEST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.573400325730061,4.562272509,4.347257232,4.787884042,0.1005670085946656,0.44062681000000037,4.741356806,Normal,Normal,Normal,50.66765578635015,25.074183976261132,50.67,OCH power behavior is within the normal dataset distribution.
45|/TO_WEST_OCM|11|192200,45,/TO_WEST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7341616971840494,3.726822363,3.5625561,3.871692872,0.05749642373740888,0.309136772,3.755440989,Normal,Normal,Normal,36.42433234421365,50.66765578635015,50.67,OCH power behavior is within the normal dataset distribution.
29|/TO_WEST_OCM|11|193200,29,/TO_WEST_OCM,11,193200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.22760736196319,4.22,4.04,4.48,0.09548339882743906,0.4400000000000004,4.15,Normal,Normal,Normal,50.48219584569733,35.719584569732945,50.48,OCH power behavior is within the normal dataset distribution.
33|/TO_WEST_OCM|11|191500,33,/TO_WEST_OCM,11,191500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.92159509202454,4.93,4.68,5.12,0.07867676002706075,0.4400000000000004,5.02,Normal,Normal,Normal,50.48219584569733,12.98219584569733,50.48,OCH power behavior is within the normal dataset distribution.
28|/TO_EAST_OCM|11|193500,28,/TO_EAST_OCM,11,193500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7093538016503067,3.710650377,3.570605422,3.825469677,0.039904631096756335,0.2548642550000002,3.612860493,Normal,Normal,Normal,27.1513353115727,50.445103857566764,50.45,OCH power behavior is within the normal dataset distribution.
42|/TO_EAST_OCM|11|193800,42,/TO_EAST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.652731475165644,3.654652924,3.571583708,3.718329057,0.02600435183030053,0.14674534900000014,3.665079459,Normal,Normal,Normal,9.718100890207715,50.37091988130564,50.37,OCH power behavior is within the normal dataset distribution.
38|/TO_WEST_OCM|11|193300,38,/TO_WEST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.674111243944785,3.677997857,3.572860493,3.741142296,0.03619840814915103,0.16828180300000017,3.693769749,Normal,Normal,Normal,13.204747774480714,50.29673590504451,50.3,OCH power behavior is within the normal dataset distribution.
28|/TO_EAST_OCM|11|193300,28,/TO_EAST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.6770859818404906,3.67919134,3.57529803,3.776145317,0.03687436212576575,0.2008472870000002,3.612350004,Normal,Normal,Normal,18.17507418397626,50.222551928783375,50.22,OCH power behavior is within the normal dataset distribution.
21|/TO_WEST_OCM|11|193300,21,/TO_WEST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.56903256298773,4.575469677,4.326125474,4.766125474,0.08564680794736718,0.4399999999999995,4.623292642,Normal,Normal,Normal,50.14836795252226,25.890207715133528,50.15,OCH power behavior is within the normal dataset distribution.
42|/TO_WEST_OCM|11|193100,42,/TO_WEST_OCM,11,193100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.708979646797546,3.70807805,3.575311385,3.829676277,0.05589508860337796,0.2543648919999999,3.623379897,Normal,Normal,Normal,27.002967359050444,50.14836795252226,50.15,OCH power behavior is within the normal dataset distribution.
43|/TO_EAST_OCM|11|192000,43,/TO_EAST_OCM,11,192000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.6805036173742334,3.684603946,3.577689791,3.774472576,0.039599227147383155,0.1967827849999999,3.677744056,Normal,Normal,Normal,16.543026706231455,50.07418397626113,50.07,OCH power behavior is within the normal dataset distribution.
23|/TO_WEST_OCM|11|193000,23,/TO_WEST_OCM,11,193000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.3326881223128835,5.323651504,5.0968759,5.533193009,0.0997190362699921,0.436317109,5.443042013,Normal,Normal,Normal,50.0,5.0445103857566735,50.0,OCH power behavior is within the normal dataset distribution.
34|/TO_WEST_OCM|11|192200,34,/TO_WEST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.500419495527607,4.474085547,4.294898811,4.726771908,0.09978084681188612,0.43187309699999954,4.694594867,Normal,Normal,Normal,49.925816023738875,26.706231454005934,49.93,OCH power behavior is within the normal dataset distribution.
45|/TO_WEST_OCM|11|192400,45,/TO_WEST_OCM,11,192400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.752755430404908,3.755371912,3.580484161,3.905533089,0.06255333485846992,0.32504892799999974,3.725533089,Normal,Normal,Normal,38.724035608308604,49.92581602373887,49.93,OCH power behavior is within the normal dataset distribution.
29|/TO_WEST_OCM|11|191500,29,/TO_WEST_OCM,11,191500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.992453987730061,3.99,3.8,4.23,0.08094421203764324,0.4300000000000006,4.1,Normal,Normal,Normal,49.77744807121662,42.84124629080118,49.78,OCH power behavior is within the normal dataset distribution.
33|/TO_EAST_OCM|11|193100,33,/TO_EAST_OCM,11,193100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.8356441717791414,3.83,3.59,4.0,0.08085986055612239,0.41000000000000014,3.88,Normal,Normal,Normal,47.959940652818986,49.740356083086056,49.74,OCH power behavior is within the normal dataset distribution.
46|/TO_EAST_OCM|11|193000,46,/TO_EAST_OCM,11,193000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.804907975460123,3.81,3.59,3.99,0.08938312665744631,0.40000000000000036,3.82,Normal,Normal,Normal,46.66172106824926,49.740356083086056,49.74,OCH power behavior is within the normal dataset distribution.
46|/TO_EAST_OCM|11|193200,46,/TO_EAST_OCM,11,193200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.80079754601227,3.8,3.59,4.02,0.08317749573298006,0.4299999999999997,3.7,Normal,Normal,Normal,49.48071216617211,49.740356083086056,49.74,OCH power behavior is within the normal dataset distribution.
49|/TO_WEST_OCM|11|193800,49,/TO_WEST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7139175083435583,3.716939058,3.590113355,3.811723861,0.04596951734325521,0.22161050599999976,3.703292642,Normal,Normal,Normal,21.290801186943618,49.554896142433236,49.55,OCH power behavior is within the normal dataset distribution.
